"oCiType","oName","LocId","osType","osName","Domain","Operating_System"
"OS.VM","XENAPP-081","PRM.CED","OS.VM","XENAPP-081","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-082","PRM.CED","OS.VM","XENAPP-082","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-083","PRM.CED","OS.VM","XENAPP-083","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-084","PRM.CED","OS.VM","XENAPP-084","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-085","PRM.CED","OS.VM","XENAPP-085","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-086","PRM.CED","OS.VM","XENAPP-086","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-087","PRM.CED","OS.VM","XENAPP-087","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-088","PRM.CED","OS.VM","XENAPP-088","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-089","PRM.CED","OS.VM","XENAPP-089","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-090","PRM.CED","OS.VM","XENAPP-090","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-091","PRM.CED","OS.VM","XENAPP-091","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-092","PRM.CED","OS.VM","XENAPP-092","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-093","PRM.CED","OS.VM","XENAPP-093","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-094","PRM.CED","OS.VM","XENAPP-094","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-095","PRM.CED","OS.VM","XENAPP-095","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-096","PRM.CED","OS.VM","XENAPP-096","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-097","PRM.CED","OS.VM","XENAPP-097","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-098","PRM.CED","OS.VM","XENAPP-098","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-099","PRM.CED","OS.VM","XENAPP-099","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-100","PRM.CED","OS.VM","XENAPP-100","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-101","PRM.CED","OS.VM","XENAPP-101","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-102","PRM.CED","OS.VM","XENAPP-102","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-103","PRM.CED","OS.VM","XENAPP-103","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-104","PRM.CED","OS.VM","XENAPP-104","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-105","PRM.CED","OS.VM","XENAPP-105","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-106","PRM.CED","OS.VM","XENAPP-106","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-107","PRM.CED","OS.VM","XENAPP-107","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-108","PRM.CED","OS.VM","XENAPP-108","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-109","PRM.CED","OS.VM","XENAPP-109","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-110","PRM.CED","OS.VM","XENAPP-110","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-111","PRM.CED","OS.VM","XENAPP-111","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-112","PRM.CED","OS.VM","XENAPP-112","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-113","PRM.CED","OS.VM","XENAPP-113","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-114","PRM.CED","OS.VM","XENAPP-114","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-115","PRM.CED","OS.VM","XENAPP-115","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-116","PRM.CED","OS.VM","XENAPP-116","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-117","PRM.CED","OS.VM","XENAPP-117","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-118","PRM.CED","OS.VM","XENAPP-118","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-119","PRM.CED","OS.VM","XENAPP-119","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-120","PRM.CED","OS.VM","XENAPP-120","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XenApp-121","PRM.CED","OS.VM","XenApp-121","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-AD1","PRM.CED","OS.VM","XENAPP-AD1","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-DB1","PRM.CED","OS.VM","XENAPP-DB1","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-DC1","PRM.CED","OS.VM","XENAPP-DC1","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-DC2","PRM.CED","OS.VM","XENAPP-DC2","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","xenapp-es1","PRM.CED","OS.VM","xenapp-es1","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","xenapp-lic2","PRM.CED","OS.VM","xenapp-lic2","DELTABANK","Microsoft® Windows Server® 2008 R2 Standard"
"OS.VM","XENAPP-PF1","PRM.CED","OS.VM","XENAPP-PF1","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-PP-001","PRM.CED","OS.VM","XENAPP-PP-001","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-PP-002","PRM.CED","OS.VM","XENAPP-PP-002","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-WI1","PRM.CED","OS.VM","XENAPP-WI1","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"OS.VM","XENAPP-WI2","PRM.CED","OS.VM","XENAPP-WI2","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"SHARE","Card0008","PRM.CED","OS.VM","CARD0008","DELTABANK","Microsoft(R) Windows(R) Server 2003, Standard Edition"
"SHARE","PARMASHARE","PRM.CED","OS.VM","PARMASHARE","DELTABANK","Microsoft® Windows Server® 2012 R2 Standard"
"SHARE.CLUS","BIBCOFS","PRM.CED","OS","BIBCO-NODE1","DELTABANK","Microsoft® Windows Server® 2012 R2 Standard"
"SHARE.CLUS","citrix-fs","PRM.CED","OS","OCR-NODE21","DELTABANK","Microsoft® Windows Server® 2008 R2 Enterprise"
"SHARE.CLUS","ocrfs","PRM.CED","OS","OCR-NODE21","DELTABANK","Microsoft® Windows Server® 2008 R2 Enterprise"
